tanggal,tweets,username,retweet,source,hashtags
2020-04-26 13:11:17,Mari kita bersatu melawan COVID-19 https://t.co/vW7uqLGl5z,anjaniriani28,0,Twitter Web App,[]
2020-04-26 13:10:49,"Sampaikan ke Pak @jokowi Jalankan saja Reforma Agraria sejati ..... baru himbau rakyat untk menanam

Ada Potensi Krisis Pangan karena Corona, BPIP Imbau Warga Mulai Menanam https://t.co/nMnaKUJeOa",GSBIPusat,3,Twitter Web App,[]
2020-04-26 13:10:41,"Pemakaman Warga Dengan Prosedur Khusus Sesuai Prosedur Kewaspadaan Penularan Covid 19.
https://t.co/QP7GIFHPPJ https://t.co/flevdbVXvM",PadjajaranMedia,0,Twitter for Android,[]
2020-04-26 13:10:39,"Rapid tes Corona virus sejatinya tdk bs menggantikan tes lab.

https://t.co/jrLprPUHxw",al_qassham,0,Twitter for Android,[]
2020-04-26 13:10:37,Viral Bupati Marah-Marah dan Kritik Penyaluran Bansos Covid-19 #TauCepatTanpaBatas #BeritaTerkini #BeritaDaerah . https://t.co/GvJyFwitSP,okezonenews,1,OkezoneMobile,"['TauCepatTanpaBatas', 'BeritaTerkini', 'BeritaDaerah']"
2020-04-26 13:10:26,Ke empat pasien positif Covid-19 disarankan karantina mandiri di rumah. https://t.co/1pEuIXTTf4,republikaonline,0,roltweet,[]
2020-04-26 13:10:21,"@traveloka Aiiihhhh💕💞
Kapan kita jalan lagi, min? Kangen ngebolang bareng Traveloka nih. 🥺
#dirumahaja https://t.co/zXo5XDZXv4",andiana,0,Twitter for Android,['dirumahaja']
2020-04-26 13:10:02,"Pasien COVID-19 Tidak Jujur? Ada Sanksinya Loh, Ini Aturan Hukumnya https://t.co/yVWkTs1vE2",lawjusticeco,1,dlvr.it,[]
2020-04-26 13:10:00,Survei Median: Anies Baswedan Paling Tepat Tangani Covid-19 https://t.co/Z5vGysfDS5,indonesiana,0,SocialBee.io v2,[]
2020-04-26 13:09:51,"Gk usah mimpi Covid kelar 
Klo disuruh diem dirumah aja susah

“Tapi kan gw bosen”
“Semua org juga bosen, dikira cuman elu satu2 nya manusia yg bosen” 

Klo lu gk takut buat keluar rumah knp gk sekalian aja lu jadi relawan 
Toh klo lu meninggal lu dianggap pahlawan bukan beban",qi_syauqi,0,Twitter for iPhone,[]
2020-04-26 13:09:43,"Tweeps, selama hampir 1 bulan ini, @RujakRCUS melakukan kegiatan pengumpulan data, menuliskan berbagai fenomena tentang COVID19, melakukan tindakan serta mengeluarkan berbagai macam rekomendasi. Saya mau bahas (dan promo) satu persatu ya dalam thread #RCUSbahasCOVID19.",elisa_jkt,30,Twitter Web App,['RCUSbahasCOVID19']
2020-04-26 13:09:25,Bersih bersih untuk menghindari virus corona https://t.co/XCXru4sBUJ,black__valley1,4,Twitter for Android,[]
2020-04-26 13:08:59,"Meski masih banyak hal postif yg terlewat, namun penulis artikel ini layak dapat jempol dg menyajikan hal2 yg luput dari pandangan dunia, bahkan tak diapresiasi oleh orang lokal sendiri. 

Indonesia and COVID-19: What the World Is Missing @Diplomat_APAC https://t.co/AjLra4Mh8p",aroengbinang,2,Twitter for Android,[]
2020-04-26 13:07:54,"Hadapi Pandemi Virus Corona, PSSI akan Optimalkan Dana dari FIFA https://t.co/z5N71pFJsO",tribunSUPERBALL,0,TweetDeck,[]
2020-04-26 13:07:42,"@yaelahcan Besoknya demam, pas dicek suhu 38 lebih, langsung digosipin warga kena corona wkwkwkwwk.",Rizkykwan,0,Twitter for Android,[]
2020-04-26 13:07:41,@rtajatir Brdoa aja covid cepet klar biar bisa ke GBK lagi huh,SiRubahmerah,0,Twitter for Mac,[]
2020-04-26 13:07:24,"@anaktermuda @opposite6891 @Asuhan01010101 @DivHumas_Polri @sebastianulido Iya di universitas pertamina Jakarta...gampang nyari nya klo lg gak covid, tongkrongin kampus nya..",arif2702daulay,1,Twitter for Android,[]
2020-04-26 13:06:32,"Corona Berpotensi Picu Krisis Pangan, BPIP: Mari Lakukan Gerakan Menanam https://t.co/TB3v3uufd4",SINDOnews,0,Twitter for Android,[]
2020-04-26 13:05:57,"Abis ujan2an sama emak gw ketempat tmnny nyri pinjeman 300 rb,udah sampe sana ga ada dianya,corona gini susah bgt yah,klo ga motor besok ga di ambil ogah deh gw ujan2an gini",Baby_Kong190,0,Twitter for Android,[]
2020-04-26 13:05:36,Vinales Beri Dukungan kepada Tenaga Medis yang Perangi Virus Corona,RatnoWistu,0,Microsoft Power Platform,[]
2020-04-26 13:05:36,4 Pasien Sembuh Corona di Jatim Dapat Sambutan Meriah,RatnoWistu,0,Microsoft Power Platform,[]
2020-04-26 13:05:36,"Sempat Ditunda karena COVID-19, Film Thriller Song Ji Hyo Umumkan Tanggal Rilis",RatnoWistu,0,Microsoft Power Platform,[]
2020-04-26 13:05:36,"Hasil Rapid Test, 1 Santri Asal Magetan Positif Corona",RatnoWistu,0,Microsoft Power Platform,[]
2020-04-26 13:05:35,"Virus Corona Buat IHSG Anjlok 38%, Sempat Sentuh Level 3.900",RatnoWistu,0,Microsoft Power Platform,[]
2020-04-26 13:05:34,"SATGAS COVID-19 AS: Virus Lebih Cepat Mati ketika Terkena Sinar Matahari, Suhu-Kelembaban Tinggi, dan Disinfektan https://t.co/gbyPaNWTbw https://t.co/dW9fXSOKJ4",Beritabaruco,1,dlvr.it,[]
2020-04-26 13:05:34,"@ricky_Hf Buahahahahah  😂🙈
Sadeessss gemana covid19 nempel kalo orang nya kayak gini 😆😆😆",Joniamboen,0,Twitter for Android,[]
2020-04-26 13:05:12,@Alotecal Soon kesana heuheuehu setelah nappeun Corona ini hilang,forguitarsbass,0,Twitter for Android,[]
2020-04-26 13:05:10,Corona udah dong gue pengen perang sarung nih.,mhmmdndresyahli,0,Twitter for iPhone,[]
2020-04-26 13:05:03,"leh uga nih dessert buatan bekasi
bntr lg gw poto trs jokul 

thxtelahmengajarkankamiberjiwadagang

#wfh
#dirumahaja 
#dirumsajs #maksduls 
#mollyslipsjkt @ Gor Balai Rakyat Condet https://t.co/62mYGxm8PM",donskyinthesky,0,Instagram,"['wfh', 'dirumahaja', 'dirumsajs', 'maksduls', 'mollyslipsjkt']"
2020-04-26 13:05:02,"Random banget guaa 🙈🙈
#dirumahaja udah bosen jujur. Masak bosen, nonton drakor bosen, sampe maen hape aja bosen wk
Mau nge cat kamar biar lucu2 kaya di pinterest eits jgn sotoy. Corat coret di media yg kecil aja dulu… https://t.co/0pzLUzNzAH",yuliaDp,0,Instagram,['dirumahaja']
2020-04-26 13:04:42,Penjualan kurma kini lesu akibat ditutupnya Pasar Tanah Abang sebagai dampak terjadinya pandemi COVID-19 dan penerapan PSBB di kawasan Jakarta. https://t.co/pg6UUdiXE7,detikfinance,1,Echobox Social,[]
2020-04-26 13:04:29,"@anneesssy @hrdbacot Lohh mbak akhirnya resign juga dari kantor yg bosnya enak2an di rumah, karyawannya di suruh ke kantor selama covid? Alhamdulillah Mbak hehehe semoga nanti dapet yg lebih baik yaa",oneeonsky,0,Twitter for Android,[]
2020-04-26 13:04:22,Survei: Masyarakat Nilai Anies Baswedan Paling Tepat Tangani COVID-19 https://t.co/pTY1uZGRzs lewat @suaraislamID,suaraislamID,0,Twitter Web Client,[]
2020-04-26 13:04:09,#dirumahaja kecanduan lagu aisya. https://t.co/KZdZRhbPFU,PidyaW,0,Twitter for Android,['dirumahaja']
2020-04-26 13:04:06,"Astaga... Ada yg ngikutin

https://t.co/i9ByJOA7eh

Sejumlah besar warga New York menghubungi otoritas kesehatan kota karena kekhawatiran mereka setelah meminum cairan pemutih mengikuti saran Trump.",imansoe,0,Twitter for Android,[]
2020-04-26 13:03:40,"COVID-19 Tetap Menyerang Siapapun Yg Berkumpul...Walaupun anda Berkumpul di-tempat2 Ibadah.

Jgn Sok Berani setelah Tertular Covid-19 anda Menyesal Tak ada arti.

@na_dirs @GunRomli @hnurwahid @ustadzmaaher_ @ustadtengkuzul @felixsiauw @yusuf_dumdum @Gus_Raharjo @4Y4NKZ @HmfaqihA https://t.co/zUIKTjKgQB",AlviandraRahmat,4,Twitter for Android,[]
2020-04-26 13:03:21,@tendabiruuuu Baru cek oplovers ig juga nih gara2 corona onepiece diulang dari 882. Kesel sekali 😭 kaga ada corona aja ga kelar2 ini lagi ke skip krn corona.,berliana_beber,0,Twitter for iPhone,[]
2020-04-26 13:03:17,"@m_fu4d @pandji 🤣 🤣 🤣

Siaaap memenuhi undangan kl gituu bang, secepatnya ini pandemi berakhir yaaah 💪💪",firzieidris,0,Twitter for Android,[]
2020-04-26 13:03:13,Corona itu tidak mengerikan yang mengerikan itu beritanya,aiff_sh,0,Twitter for Android,[]
2020-04-26 13:03:04,"Data Covid-19 Bali per 26 April: 186 Orang Positif, 75 Sembuh https://t.co/yCBmKWSG3C",Bisniscom,1,dlvr.it,[]
2020-04-26 13:02:00,Cara Akhiri Pandemi Virus Corona Versi Bill Gates https://t.co/NS0UwKng1W https://t.co/AIOeBxAhRg,IcuenGensa,0,WordPress.com,[]
2020-04-26 13:01:32,"https://t.co/2pInPo7WIr – Keterangan resmi dari Angkatan Darat Thailand membenarkan bahwa pengadaan ranpur pengangkut personel M1126 Stryker ICV tambahan ditunda sebagai tanggapan terhadap pandemi virus corona saat ini.

https://t.co/xkAz8zdkTX",Angkasa_Magz,0,Twitter Web App,[]
2020-04-26 13:01:22,"@susipudjiastuti Ok Bu terimakasih nanti saya coba, tunggu musim Corona berlalu 
Bu kira kira berapa lama ya Bu kita seperti ini??",InahJ4,0,Twitter for Android,[]
2020-04-26 13:01:19,Tolong kelar pandemi ajarin gue ngedunk @sbrmulia @Elia_cp https://t.co/DMmxD7Kdpt,iampvh,0,Twitter for Android,[]
2020-04-26 13:01:07,"Rasanya mending balik jkt aja ga apa corona, di bali malah pusing redam prasaan terus😔",dayuwija2,0,Twitter for iPhone,[]
2020-04-26 13:00:53,".@JNJNews perusahaan alat medis ternama asal AS ini akan menjadi salah satu yg melakukan uji klinis utk vaksin #COVID19, di antara beberapa perusahaan farmasi dan medis AS lainnya. 

#JalaniBersama #MitraMasaDepan #InThisTogether

https://t.co/tbIdA95cDq https://t.co/ZBZbktx9uC",usembassyjkt,4,Hootsuite Inc.,"['COVID19', 'JalaniBersama', 'MitraMasaDepan', 'InThisTogether']"
2020-04-26 13:00:47,"Tebar kebahagiaan, Aice dan GP Ansor bekerja sama dalam memerangi corona.

https://t.co/8oL3TahzWy",indosportdotcom,1,Buffer,[]
2020-04-26 13:00:45,"Bali terkena dampak wabah virus Corona yang cukup parah. Tapi mitigasi bencana di Bali dinilai bagus, sehingga pariwisata diprediksi akan pulih lebih cepat. #Bali #Pariwisata

via @detikTravel https://t.co/7L6AGMzcry",detikcom,30,Echobox Social,"['Bali', 'Pariwisata']"
2020-04-26 13:00:35,"Sedih karena #TonightShowGoodbye , taunya kakak ipar sendiri penggemar TNS juga. Jangan bubar dong, sumber ketawa aku darimana terutama selama pandemi ini😭",nennaaaaa,0,Twitter for Android,['TonightShowGoodbye']
2020-04-26 13:00:13,"@SumBalani @ismailfahmi @fadlizon Bahlul antum.!!, untuk urusan wabah tidak ada kata InsyaaAllah tidak akan membawa bibit, Rasulullah saja melarang mendatangi masjid ketika wabah, kok ente merasa lebih pintar..siapa yang jamin orang masuk masjid sudah suci? apa itu suci? dah tau ilmunya tentang adab bersuci?",siraw608,0,Twitter Web App,[]
2020-04-26 13:00:00,"Pelaksanaan pembatasan sosial berskala besar harus makin diperketat. Jika tidak, risikonya nanti justru akan terjadi gelombang kedua penularan Covid-19. #Humaniora #AdadiKompas #PSBB #Mudik #COVID19 https://t.co/U9X3a0Kp0D",KompasData,0,TweetDeck,"['Humaniora', 'AdadiKompas', 'PSBB', 'Mudik', 'COVID19']"
2020-04-26 12:59:43,"Pandemi cepet selesai cuma bisa berharap dari pemerintah, kalau kebanyakan pro dan kontra ya paling tahun besok baru kelar",mnraudhan,0,Twitter for Android,[]
2020-04-26 12:59:42,Saham-saham BUMN diperkirakan tak bisa lagi menjadi penggerak IHSG https://t.co/J4Cp3ClVK6,detikfinance,7,Echobox Social,[]
2020-04-26 12:59:19,Corona cepatlah berlalu agar tahun depan aku punya rejeki untuk niat baik ini,ririvaval_vhs4,0,Twitter for Android,[]
2020-04-26 12:59:07,"Anies, Gubernur Terbaik Tangani Corona Bardasarkan Survei Median https://t.co/JrKmQO9B7M https://t.co/9aiWK9pifx",anyarnewscom,0,WordPress.com,[]
2020-04-26 12:59:00,"Me: mayoritas Islam, hukum jambak, corona https://t.co/kQuOPDmWD2",buckleybliss,0,Twitter Web App,[]
2020-04-26 12:58:54,"BPJS ga bisa di pake di tengah pandemi, kecuali sakitnya covid-19 😭",13monox,0,Twitter Web App,[]
2020-04-26 12:58:42,"Kepala Dinas Kesehatan Kalimantan Timur kepada wartawan melalui aplikasi Zoom mengatakan bahwa 8 kasus baru itu semuanya dari klaster Gowa, Sulawesi Selatan. https://t.co/LbhwXu5J1t",detikcom,11,Echobox Social,[]
2020-04-26 12:58:41,Saham-saham BUMN diperkirakan tak bisa lagi menjadi penggerak IHSG https://t.co/cdeVlrMj5O,detikcom,12,Echobox Social,[]
2020-04-26 12:58:41,Penjualan kurma kini lesu akibat ditutupnya Pasar Tanah Abang sebagai dampak terjadinya pandemi COVID-19 dan penerapan PSBB di kawasan Jakarta. https://t.co/E8tXuecA0j,detikcom,4,Echobox Social,[]
2020-04-26 12:58:40,Pada hari ini pasien positif Corona atau COVID-19 di Klaten bertambah 4 orang. Pasien sebanyak itu tersebar di 4 kecamatan. https://t.co/c5Fbx8aEFI,detikcom,8,Echobox Social,[]
2020-04-26 12:58:15,"Pemprov DKI perlu siapkan skenario pulihkan ekonomi pasca corona 
https://t.co/KjKCAJVcVZ",OmnibuslawWatch,0,Twitter Web App,[]
2020-04-26 12:57:56,"Selamat jalan Pahlawan Kemanusiaan, dr. Michael Robert Marampe... damailah di sisiNYA 🙏

https://t.co/qNTdKS3gU2",rudolfok,0,Twitter for Android,[]
2020-04-26 12:57:56,"Lengkap Derita Angkutan Umum, Sementara Covid-19 Tak Tahu Kapan Berakhir https://t.co/wluVjxLG51",MSusandi,1,Twitter for iPhone,[]
2020-04-26 12:57:52,"Dulu, awal2 ada corona semua hs dan masker gue beli.. tapi nyari yang harga murah dan cepet2an... sekarang ko udah biasa aja ya... :( tapi tetep ga keluar rumah buat main atau nongkrong di tmpt makan.. ngejedog bae ge di rumah :(",syahrulmoe_,0,Twitter for iPhone,[]
2020-04-26 12:57:36,"Yuk dishare kabar baik ini, 
bila perlu diperlihatkan kepada pengurus daerah setempat. 

Infografis ini menjelaskan tentang siapa saja yang bisa dibantu dengan Bantuan Sosial Covid - 19, khususnya di Tangerang Selatan. 

#PSIbersamarakyat
#SolidaritasLawanCorona https://t.co/oHaGdJntj6",psi_tangsel,3,Twitter Web App,"['PSIbersamarakyat', 'SolidaritasLawanCorona']"
2020-04-26 12:57:35,"Siapa saja sih yang perlu diberi Bantuan Sosial Covid-19?

Cek infonya di infografis twit selanjutnya yaa!

#PSIBersamaRakyat
#SolidaritasLawanCorona https://t.co/CtKTzUV6Sk",psi_tangsel,3,Twitter Web App,"['PSIBersamaRakyat', 'SolidaritasLawanCorona']"
2020-04-26 12:57:33,Sektor usaha seperti Perusahaan Otobus (PO) sangat terdampak atas penyebaran virus corona (Covid-19). https://t.co/gVP56ePE7k,iNewsID,0,dlvr.it,[]
2020-04-26 12:57:33,"Pandemi Corona Covid-19, Real Madrid Bisa Kebut Renovasi Stadion Bernabeu https://t.co/BZzTQE168K",liputan6dotcom,1,dlvr.it,[]
2020-04-26 12:57:27,"Dampak COVID-19, operasional bus terhenti hingga karyawan dirumahkan - ANTARA News https://t.co/DVqcxV7qCs",MSusandi,1,Twitter for iPhone,[]
2020-04-26 12:57:10,"Kisah Thanun adalah gambaran pekerja yang terpaksa alih profesi untuk bertahan di masa pandemi.

 https://t.co/Sjb13ry5KQ",redaksiLokadata,0,TweetDeck,[]
2020-04-26 12:57:09,"Pemprov perlu siapkan skenario pulihkan ekonomi setelah wabah berlalu 

https://t.co/OAUo0SBE0i",OmnibuslawWatch,0,Twitter Web App,[]
2020-04-26 12:56:41,"@YBRAP Kenapa gue setuju klo covid ini cara mengurangi populasi dunia, banyak orang gak punya otak soalnya.",kosonginajayak,18,Twitter for Android,[]
2020-04-26 12:56:26,"Dokter atas nama Michael Robert Marampe itu wafat pada Sabtu, 25 April 2020 sekitar pukul 22.00 WIB. Dia terpapar Covid-19 saat berjuang si garda terdepan menangani pandemi tersebut.

Rencana pernikahan Michael pada 11 April 2020 lalu sempat tertunda lantaran tugas kemanusiaan. https://t.co/fzHG9dsK0r",rudolfok,1,Twitter for Android,[]
2020-04-26 12:56:15,"Sehuhungan terbatasnya pembagian bansos dr pemerintah  di lingkungan saya, saya ingin sekali membatu warga saya  yg pantas menerima bantuan, karna dampak covid19 , adakah yg bisa menolong kesulitan mereka gimana caranya 🙏🙏🙏",trahmatullah70,0,Twitter for Android,[]
2020-04-26 12:55:52,"Capek banget rebahan, Quarantine day 999+ #MingguRebahan #merem https://t.co/pGI5BqVtBL",putriiaws,0,Twitter for iPhone,"['MingguRebahan', 'merem']"
2020-04-26 12:55:41,"Akibat ngeyel maksa pulang kampung inilah akibatnya

Pulang ke Padang, Perantau Tularkan Covid-19 ke Seluruh Keluarganya https://t.co/rCxsQXrve5",Iwan90,3,Twitter Web App,[]
2020-04-26 12:55:40,"Buat kamu yang masih pacaran, dan ada  larangan PSBB (Pembatasan Sosial Berskala Besar) yang mengharuskan untuk #dirumahaja, serasa sedang menjalin hubungan jarak jauh alias LDR ga sih?
.
Kamu jadi ga bisa leluasa… https://t.co/GYJCNRZRRL",madamarra,0,Instagram,['dirumahaja']
2020-04-26 12:55:33,"Hadapi Covid-19, Kuba Kirim 216 Petugas Medis ke Afrika Selatan https://t.co/PSGqYG9jTs",Bisniscom,1,dlvr.it,[]
2020-04-26 12:55:25,"Tapi ada solusi selain dengan reaksi cepat, perbesar rasa solidaritas antar tetangga aja g usah terlalu luas... Itu juga bisa menyelesaikan masalah kelaparan karena covid-19, saran dari secuil congor saya yang kurang baik.",bagussulistiadi,0,Twitter for Android,[]
2020-04-26 12:55:14,"Hasil Rapid Test, 1 Santri Asal Magetan Positif Corona #TauCepatTanpaBatas #BeritaTerkini  . https://t.co/ax9E4Rktfc",okezonenews,1,OkezoneMobile,"['TauCepatTanpaBatas', 'BeritaTerkini']"
2020-04-26 12:55:14,"Ia keukeuh mendorong pengujian masal yang menurutnya bisa mengidentifikasi cepat dan membantu strategi pemerintah menerapkan pembatasan.

 https://t.co/LL6LT2mNdi",redaksiLokadata,0,TweetDeck,[]
2020-04-26 12:54:53,@YBRAP Duh kapan selesainya nih wabah kalo pada bandel sedih saya padahal himbauannya jelas,Gerarda_dheena,0,Twitter for Android,[]
2020-04-26 12:54:34,@dellyaaaaa kelar corona,akrxxch,0,Twitter for Android,[]
2020-04-26 12:53:49,Survei Median: Anies Terbaik Tangani Corona karena Berani Lawan Kebijakan Luhut  https://t.co/tu8LONuE6I #VirusCorona #COVID19 #AniesBaswedan #LuhutPanjaitan,monitorindo,0,Twitter for Android,"['VirusCorona', 'COVID19', 'AniesBaswedan', 'LuhutPanjaitan']"
2020-04-26 12:53:08,"Omnibus Law dinilai sebagai solusi atasi persoalan regulasi pasca pandemi corona 

https://t.co/892LQ7b414",OmnibuslawWatch,0,Twitter Web App,[]
2020-04-26 12:52:59,"@calons3ekonomi Sabaaarr 😭😭 ..
tapi setidaknya ntar kelar corona kamu masih bisa kembali ngampus, lah kalo saya kan udah gak bakalan bisa ngampus lagi wkwk 😭",Maullssss,0,Twitter for Android,[]
2020-04-26 12:52:58,"Coba semua orang di Test covid yang positif langsung di karantina mungkin gak lama kita bisa selesaikan covid ini.
Mungkin mudah untuk berbicara tapi ini opsi yang tepat... Agar ekonomi kembali berjalan dan tidak ada kasus kelaparan.",bagussulistiadi,0,Twitter for Android,[]
2020-04-26 12:52:58,Doa penjagaan dari wabah https://t.co/brleuVhFKa,syams_she,0,Twitter for Android,[]
2020-04-26 12:52:44,"Nemu berita ini Mas Gibran @Chilli_Pari di salah satu Berita Online.

Harusnya pandai pandailah berujar,karna Nggak Pantas Rasanya mas @Chilli_Pari
Menyalahkan Rakyat.
Saling membantu lebih baik dari pada Menyalahkan. https://t.co/BvgaZF1mQ2",NkriRyan,0,Twitter for Android,[]
2020-04-26 12:52:31,"Pakar HTN omnibus law RUU Cipta Kerja mampu atasi persoalan regulasi pasca covid19

https://t.co/DX48cIieUU",OmnibuslawWatch,0,Twitter Web App,[]
2020-04-26 12:52:26,"Assalammualaikum.

#Dirumahaja, karena situasi dan kondisi yang ngga memungkinkan buat kalian bepergian. It's okay dear. Ngga ada salahnya, aktivitas dirumah bareng keluarga, sambil belanja online dong… https://t.co/RX6OXGQlr3",Yuniarrastalia,0,Instagram,['Dirumahaja']
2020-04-26 12:52:24,"Assalamualaikum. Wr. Wb. 
Kita harus tetap semangat dalam puasa di bulan suci ramadhan ditengah pandemi ini dan tetap di rumah dan tidak mudik atau pulang kampung
#ramadhan2020 
#Ramadhan 
#ramadhanhari4
#RamadanMubarak https://t.co/P6u16PSGq7",ABILASHARI2,0,Twitter for Android,"['ramadhan2020', 'Ramadhan', 'ramadhanhari4', 'RamadanMubarak']"
2020-04-26 12:52:21,"Dalam suasana normal saja, Nabi sendiri melakukan sholat sunnah malam Ramadhan di rumah. Bukan di masjid.

Ini dalam kondisi wabah, jemaah-jemaah ini merasa lebih hebat dari Nabi. Mereka nekad tarawih padahal sudah dilarang. https://t.co/mP7zBrLy9Q",eko_kuntadhi,35,Twitter for Android,[]
2020-04-26 12:52:01,"Dimasa pandemi ini si @msaid_didu terus nyebarin provokasi tanpa dasar &amp;  memecah belah (di video said didu ada yg nyudutin dgn sentimen anti China) bikin tagar #AnjingPeking namun hny ke pemerintah pusat, klo ke Gubernur DKI yg dapat bantuan dia mati coli.

#TangkapSaidDidu",kangdede78,40,Twitter for iPhone,"['AnjingPeking', 'TangkapSaidDidu']"
2020-04-26 12:51:57,"Assalamualaikum. Wr. Wb. 
Kita harus tetap semangat dalam puasa di bulan suci ramadhan ditengah pandemi ini dan tetap di rumah dan tidak mudik atau pulang kampung
#ramadhan2020 
#Ramadhan 
#ramadhanhari4
#RamadanMubarak https://t.co/tpiPAMZDE2",ABILASHARI2,0,Twitter for Android,"['ramadhan2020', 'Ramadhan', 'ramadhanhari4', 'RamadanMubarak']"
2020-04-26 12:51:45,"Pakar nilai omnibus law bisa atasi persoalan regulasi setelah corona 

https://t.co/B6o4rx9hGL",OmnibuslawWatch,0,Twitter Web App,[]
2020-04-26 12:51:23,Sedia Kurma COD Jabodetabek hub: +6283870016537 #ButuhDriver #sembako #kurma #dirumahaja #DiRumahAjaYa #puasa2020 #StayHome #BerbagiKebaikan #berbagisesama #give #Ramadhan #jabodetabek #mudik #bayarditempat #open #bo https://t.co/0xGJebUm5H,yoenekatour,0,Twitter Web App,"['ButuhDriver', 'sembako', 'kurma', 'dirumahaja', 'DiRumahAjaYa', 'puasa2020', 'StayHome', 'BerbagiKebaikan', 'berbagisesama', 'give', 'Ramadhan', 'jabodetabek', 'mudik', 'bayarditempat', 'open', 'bo']"
